Entry	Reviewed	Cofactor	EC number	Organism (ID)
O31612	reviewed	COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000255|HAMAP-Rule:MF_00361, ECO:0000269|PubMed:12897004}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00361, ECO:0000269|PubMed:12897004}; Note=Divalent metal ions. Both Ca(2+) and Mn(2+) ions are more effective activators than zinc, cobalt, copper and magnesium ions at low concentrations. {ECO:0000255|HAMAP-Rule:MF_00361, ECO:0000269|PubMed:12897004};	2.7.1.23	224308
O31678	reviewed	COFACTOR: Note=Does not require a metal cofactor.;	1.7.1.13	224308
O34425	reviewed		1.2.1.59	224308
O34962	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P76558}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P76558}; Note=Divalent metal cations. {ECO:0000250|UniProtKB:P76558};	1.1.1.40; 4.1.1.101	224308
O35710	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:Q9UK39}; Note=Binds 2 magnesium ions, but the ions are only loosely bound to the protein. {ECO:0000250|UniProtKB:Q9UK39};	3.1.3.108	10090
O43007	reviewed		1.5.1.5; 3.5.4.9; 6.3.4.3	284812
O43488	reviewed		1.1.1.n11	9606
O48666	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P53799}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P53799};	2.5.1.21	4054
O48741	reviewed		1.3.1.33	3702
O49482	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:16633561}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000269|PubMed:16633561};	1.1.1.195	3702
O50146	reviewed		1.2.1.103	262724
O52378	reviewed	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000250|UniProtKB:Q52126, ECO:0000255|PROSITE-ProRule:PRU00465}; Note=Binds 1 [2Fe-2S] cluster. {ECO:0000255|PROSITE-ProRule:PRU00465}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q52126};	1.18.1.7	54061
O52582	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:16981688}; Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:16981688};	1.8.1.14	93061
O53901	reviewed		2.3.1.-	83332
O54705	reviewed	COFACTOR: Name=heme b; Xref=ChEBI:CHEBI:60344; Evidence={ECO:0000250}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250}; Note=Binds 1 FAD. {ECO:0000250}; COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000250}; Note=Binds 1 FMN. {ECO:0000250}; COFACTOR: Name=(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin; Xref=ChEBI:CHEBI:59560; Evidence={ECO:0000250}; Note=Tetrahydrobiopterin (BH4). May stabilize the dimeric form of the enzyme. {ECO:0000250};	1.14.13.39	10141
O54753	reviewed		1.1.1.105; 1.1.1.209; 1.1.1.239; 1.1.1.53; 1.1.1.62	10116
O54939	reviewed		1.1.1.62; 1.1.1.64	10116
O54983	reviewed		1.5.1.25	10090
O55044	reviewed		1.1.1.49	10029
O55240	reviewed		1.1.1.209; 1.1.1.315; 1.1.1.53	10090
O57314	reviewed		1.1.1.330; 1.1.1.62	8839
O57693	reviewed		1.2.1.90	2271
O58308	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:15720393, ECO:0000269|PubMed:23530771}; Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:23530771};	1.8.1.-; 1.8.1.14	70601
O58801	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361, ECO:0000269|PubMed:16085824};	2.7.1.23	70601
O60218	reviewed		1.1.1.300; 1.1.1.54	9606
O60547	reviewed	COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000269|Ref.9};	4.2.1.47	9606
O61213	reviewed		1.11.1.-; 1.6.3.1	6239
O62699	reviewed	COFACTOR: Name=heme b; Xref=ChEBI:CHEBI:60344; Evidence={ECO:0000250}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250}; Note=Binds 1 FAD. {ECO:0000250}; COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000250}; Note=Binds 1 FMN. {ECO:0000250}; COFACTOR: Name=(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin; Xref=ChEBI:CHEBI:59560; Evidence={ECO:0000250}; Note=Tetrahydrobiopterin (BH4). May stabilize the dimeric form of the enzyme. {ECO:0000250};	1.14.13.39	9615
O62768	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q16881}; Note=Binds 1 FAD per subunit. {ECO:0000250|UniProtKB:Q16881};	1.11.1.2; 1.8.1.9	9913
O64697	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250|UniProtKB:P04798};	1.14.19.41	3702
O64743	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:26037923}; Note=Binds 1 FAD per subunit in a bicovalent manner. {ECO:0000269|PubMed:26037923};	1.1.1.194; 1.1.1.195	3702
O67049	reviewed		1.1.1.25	224324
O70473	reviewed		1.1.1.19; 1.1.1.2; 1.1.1.20; 1.1.1.33; 1.1.1.372; 1.1.1.54	10029
O70503	reviewed		1.1.1.330; 1.1.1.62	10090
O74237	reviewed		1.1.1.307	2315449
O75828	reviewed		1.1.1.184; 1.6.5.10	9606
O75874	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:19935646}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:19935646}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000269|PubMed:19935646};	1.1.1.42	9606
O75891	reviewed		1.5.1.6	9606
O75911	reviewed		1.1.1.300	9606
O76062	reviewed		1.3.1.70	9606
O80944	reviewed		1.1.1.-	3702
O81852	reviewed		1.1.1.3; 2.7.2.4	3702
O82191	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250}; Note=Divalent metal cations. Prefers magnesium or manganese. {ECO:0000250};	1.1.1.40	3702
O85673	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000269|PubMed:11114907}; Note=Binds 1 Fe cation per subunit. {ECO:0000269|PubMed:11114907}; COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000255|PROSITE-ProRule:PRU00628, ECO:0000269|PubMed:11114907}; Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|PROSITE-ProRule:PRU00628, ECO:0000269|PubMed:11114907};	1.14.12.1	62977
O88455	reviewed		1.3.1.21	10090
O88736	reviewed		1.1.1.210; 1.1.1.270; 1.1.1.62	10090
O88844	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:29923039}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:29923039}; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000305|PubMed:29923039};	1.1.1.42	10090
O88867	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:O15229, ECO:0000255|HAMAP-Rule:MF_03018};	1.14.13.9	10116
O88876	reviewed		1.1.1.300	10090
O89000	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q28943}; Note=Binds 2 FAD. {ECO:0000250|UniProtKB:Q28943}; COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000250|UniProtKB:Q28943}; Note=Binds 2 FMN. {ECO:0000250|UniProtKB:Q28943}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250|UniProtKB:Q28943}; Note=Binds 4 [4Fe-4S] clusters. Contains approximately 16 iron atoms per subunit. {ECO:0000250|UniProtKB:Q28943};	1.3.1.2	10116
O89049	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:10849437, ECO:0000269|PubMed:11481439}; Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:11481439};	1.11.1.2; 1.8.1.9	10116
O93715	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:16556607}; Note=Binds 2 Zn(2+) ions per subunit. One of the zinc atoms is essential for catalytic activity while the other has a structural function. {ECO:0000269|PubMed:16556607};	1.1.1.120; 1.1.1.359; 1.1.1.47; 1.1.1.48	2287
O94851	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q8TDZ2};	1.14.13.225	9606
O95154	reviewed		1.-.-.-	9606
O95479	reviewed		1.1.1.363; 1.1.1.47; 3.1.1.31	9606
O95544	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000269|PubMed:11594753};	2.7.1.23	9606
O95992	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000250|UniProtKB:Q9Z0F5};	1.14.99.38	9606
O96553	reviewed		1.5.1.5; 3.5.4.9; 6.3.4.3	7227
O96693	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:22355528}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:22355528}; Note=Binds 1 divalent cation per subunit. Mg(2+) or Mn(2+). {ECO:0000269|PubMed:22355528};	1.1.1.267	137071
O97492	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250|UniProtKB:P04040}; COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000250|UniProtKB:P04040};	1.11.1.6	9615
P00347	reviewed		1.1.1.34	10029
P00349	reviewed		1.1.1.44	9940
P00350	reviewed		1.1.1.44	83333
P00366	reviewed		1.4.1.3	9913
P00367	reviewed		1.4.1.3	9606
P00370	reviewed		1.4.1.4	83333
P00374	reviewed		1.5.1.3	9606
P00375	reviewed		1.5.1.3	10090
P00381	reviewed		1.5.1.3	1582
P00383	reviewed		1.5.1.3	562
P00388	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:9237990}; Note=Binds 1 FAD per monomer. {ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:9237990}; COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:9237990}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:9237990};	1.6.2.4	10116
P00390	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Note=Binds 1 FAD per subunit.;	1.8.1.7	9606
P00392	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Note=Binds 1 FAD per subunit.;	1.16.1.1	287
P00432	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000269|PubMed:10417406}; COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000269|PubMed:10417406};	1.11.1.6	9913
P00438	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:10025942, ECO:0000269|PubMed:10493859, ECO:0000269|PubMed:1409567, ECO:0000269|PubMed:1459126, ECO:0000269|PubMed:2819062, ECO:0000269|PubMed:3351945, ECO:0000269|PubMed:7628466, ECO:0000269|PubMed:9578477, ECO:0000269|PubMed:9694855}; Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:10025942, ECO:0000269|PubMed:10493859, ECO:0000269|PubMed:2819062, ECO:0000269|PubMed:3351945, ECO:0000269|PubMed:7628466, ECO:0000269|PubMed:9578477, ECO:0000269|PubMed:9694855};	1.14.13.2	294
P00455	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692;	1.18.1.2	3562
P00561	reviewed		1.1.1.3; 2.7.2.4	83333
P00562	reviewed		1.1.1.3; 2.7.2.4	83333
P04035	reviewed		1.1.1.34	9606
P04036	reviewed		1.17.1.8	83333
P04040	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000269|PubMed:10656833, ECO:0000269|PubMed:10666617}; COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000269|PubMed:10656833};	1.11.1.6	9606
P04762	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250|UniProtKB:P04040}; COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000250|UniProtKB:P04040};	1.11.1.6	10116
P04964	reviewed		1.4.1.16	196627
P05181	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413;	1.14.13.n7; 1.14.14.1	9606
P05182	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};	1.14.13.n7; 1.14.14.1	10116
P05370	reviewed		1.1.1.49	10116
P05793	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435, ECO:0000269|PubMed:15654896, ECO:0000269|PubMed:23036858, ECO:0000269|PubMed:2653423}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435, ECO:0000269|PubMed:23036858, ECO:0000269|PubMed:2653423};	1.1.1.86	83333
P05980	reviewed		1.1.1.188	9913
P05982	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:1703398};	1.6.5.2	10116
P05989	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00435, ECO:0000269|PubMed:4388025}; Note=Binds 2 magnesium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00435};	1.1.1.86	99287
P06168	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; Note=Binds 2 magnesium ions per subunit. {ECO:0000250};	1.1.1.86	559292
P06632	reviewed		1.1.1.346	268952
P06715	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Note=Binds 1 FAD per subunit.;	1.8.1.7	83333
P06801	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P48163}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P48163}; Note=Divalent metal cations. Prefers magnesium or manganese. {ECO:0000250|UniProtKB:P48163};	1.1.1.40	10090
P07001	reviewed		7.1.1.1	83333
P07004	reviewed		1.2.1.41	83333
P07149	reviewed		1.3.1.9; 2.3.1.38; 2.3.1.39; 2.3.1.86; 3.1.2.14; 4.2.1.59	559292
P07245	reviewed		1.5.1.5; 3.5.4.9; 6.3.4.3	559292
P07547	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Note=Binds 2 Zn(2+) ions per subunit.;	1.1.1.25; 2.5.1.19; 2.7.1.71; 4.2.1.10; 4.2.3.4	227321
P07702	reviewed	COFACTOR: Name=pantetheine 4'-phosphate; Xref=ChEBI:CHEBI:47942; Evidence={ECO:0000269|PubMed:10320345}; Note=Binds 1 phosphopantetheine covalently. {ECO:0000269|PubMed:10320345};	1.2.1.31; 1.2.1.95	559292
P07943	reviewed		1.1.1.21; 1.1.1.300; 1.1.1.372; 1.1.1.54	10116
P08074	reviewed		1.1.1.184	10090
P08165	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:10369776};	1.18.1.6	9913
P08200	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:7761851}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000269|PubMed:11284679, ECO:0000269|PubMed:7761851};	1.1.1.42	83333
P08373	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692;	1.3.1.98	83333
P08566	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_03143}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000255|HAMAP-Rule:MF_03143};	1.1.1.25; 2.5.1.19; 2.7.1.71; 4.2.1.10; 4.2.3.4	559292
P08682	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};	1.14.13.n7; 1.14.14.1	9986
P09417	reviewed		1.5.1.34	9606
P09440	reviewed		1.5.1.5; 3.5.4.9; 6.3.4.3	559292
P09610	reviewed		1.1.1.34	10036
P09831	reviewed	COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250}; Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:4565085}; COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000269|PubMed:4565085};	1.4.1.13	83333
P09832	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|PROSITE-ProRule:PRU00711}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|PROSITE-ProRule:PRU00711};	1.4.1.13	83333
P0A6D5	reviewed		1.1.1.282	83333
P0A6X1	reviewed		1.2.1.70	83333
P0A754	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01414, ECO:0000269|PubMed:21742892};	1.6.5.2	83333
P0A7B3	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361, ECO:0000269|PubMed:11488932};	2.7.1.23	83333
P0A8G6	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017, ECO:0000269|PubMed:16672604, ECO:0000269|PubMed:9694845}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017, ECO:0000269|PubMed:16672604, ECO:0000269|PubMed:9694845};	1.6.5.2	83333
P0A9J4	reviewed		1.1.1.169	83333
P0A9P4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:8114095}; Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:8114095};	1.8.1.9	83333
P0A9Q9	reviewed		1.2.1.11	83333
P0AB67	reviewed		7.1.1.1	83333
P0ABQ4	reviewed		1.5.1.3	83333
P0AC53	reviewed		1.1.1.49	83333
P0AC88	reviewed	COFACTOR: Name=NADP(+); Xref=ChEBI:CHEBI:58349; Evidence={ECO:0000255|HAMAP-Rule:MF_00955, ECO:0000269|PubMed:10673432, ECO:0000269|PubMed:9257704};	4.2.1.47	83333
P0AEK2	reviewed		1.1.1.100	83333
P0AEN1	reviewed		1.5.1.41	83333
P0AEY5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:8611590};	1.6.5.10	83333
P0AFS3	reviewed		1.5.1.3; 1.5.1.50	83333
P0AGE6	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000269|PubMed:14766567, ECO:0000269|PubMed:22558308}; Note=Binds 1 FMN per subunit. {ECO:0000269|PubMed:22558308};	1.6.-.-; 1.6.5.2	83333
P0C0Y5	reviewed		1.1.1.138	29918
P0C512	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:22609438}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000269|PubMed:22609438};	4.1.1.39	39947
P0CM22	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Note=Binds 2 Zn(2+) ions per subunit.;	1.1.1.25; 2.5.1.19; 2.7.1.71; 4.2.1.10; 4.2.3.4	214684
P0CM23	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Note=Binds 2 Zn(2+) ions per subunit.;	1.1.1.25; 2.5.1.19; 2.7.1.71; 4.2.1.10; 4.2.3.4	283643
P0DKC5	reviewed		1.1.1.-; 1.1.1.146	3702
P0DKI7	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250|UniProtKB:P04798};	1.14.19.54; 1.5.1.27	3469
P10860	reviewed		1.4.1.3	10116
P10933	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692;	1.18.1.2	3888
P11024	reviewed		7.1.1.1	9913
P11348	reviewed		1.5.1.34	10116
P11411	reviewed		1.1.1.363	1245
P11412	reviewed		1.1.1.49	559292
P11413	reviewed		1.1.1.49	9606
P11415	reviewed		1.6.5.5	10141
P11586	reviewed		1.5.1.5; 3.5.4.9; 6.3.4.3	9606
P11766	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:3365377}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000269|PubMed:3365377};	1.1.1.-; 1.1.1.1; 1.1.1.284	9606
P12008	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300, ECO:0000269|PubMed:10956653, ECO:0000269|PubMed:11034781, ECO:0000269|PubMed:2969724, ECO:0000269|PubMed:7978236, ECO:0000269|PubMed:8824216, ECO:0000269|PubMed:9761730}; Note=Reduced FMN (FMNH(2)). It can also use FAD, however FMN is the preferred cofactor. {ECO:0000255|HAMAP-Rule:MF_00300, ECO:0000269|PubMed:10956653, ECO:0000269|PubMed:11034781, ECO:0000269|PubMed:2969724, ECO:0000269|PubMed:7978236, ECO:0000269|PubMed:8824216, ECO:0000269|PubMed:9761730};	4.2.3.5	83333
P12276	reviewed		1.1.1.100; 1.3.1.39; 2.3.1.38; 2.3.1.39; 2.3.1.41; 2.3.1.85; 3.1.2.14; 4.2.1.59	9031
P12646	reviewed		1.1.1.49	7227
P12683	reviewed		1.1.1.34	559292
P12684	reviewed		1.1.1.34	559292
P12711	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P11766}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250|UniProtKB:P11766};	1.1.1.-; 1.1.1.1; 1.1.1.284	10116
P12785	reviewed		1.1.1.100; 1.3.1.39; 2.3.1.38; 2.3.1.39; 2.3.1.41; 2.3.1.85; 3.1.2.14; 4.2.1.59	10116
P13203	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_02127};	1.1.1.120; 1.1.1.47; 1.1.1.48	273075
P13663	reviewed		1.2.1.11	559292
P13697	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P48163}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P48163}; Note=Divalent metal cations. Prefers magnesium or manganese. {ECO:0000250|UniProtKB:P48163};	1.1.1.40	10116
P13922	reviewed		1.5.1.3; 2.1.1.45	5839
P14060	reviewed		1.1.1.145; 1.1.1.210; 1.1.1.270; 5.3.3.1	9606
P14061	reviewed		1.1.1.51; 1.1.1.62	9606
P14065	reviewed		1.1.1.156	559292
P14550	reviewed		1.1.1.19; 1.1.1.2; 1.1.1.20; 1.1.1.372; 1.1.1.54	9606
P14697	reviewed		1.1.1.36	381666
P14773	reviewed		1.1.1.34	7227
P14779	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:7578081}; COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000269|PubMed:10051560}; COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000269|PubMed:16403573, ECO:0000269|PubMed:18721129, ECO:0000269|PubMed:19492389, ECO:0000269|PubMed:20180779, ECO:0000269|PubMed:21110374};	1.14.14.1; 1.6.2.4	1348623
P14891	reviewed		1.1.1.34	3702
P15121	reviewed		1.1.1.21; 1.1.1.300; 1.1.1.372; 1.1.1.54	9606
P15122	reviewed		1.1.1.21; 1.1.1.300; 1.1.1.372; 1.1.1.54	9986
P15244	reviewed		1.5.1.24	1360
P15245	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:12925790, ECO:0000269|PubMed:4146224, ECO:0000269|PubMed:9634698};	1.14.13.7	5554
P15368	reviewed		1.1.1.100; 2.3.1.41; 2.3.1.86	5078
P15559	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:28291250};	1.6.5.2	9606
P15719	reviewed		1.1.1.82	4577
P15770	reviewed		1.1.1.25	83333
P16100	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit.;	1.1.1.42	354
P16116	reviewed		1.1.1.21; 1.1.1.300; 1.1.1.372; 1.1.1.54	9913
P16152	reviewed		1.1.1.184; 1.1.1.189; 1.1.1.196; 1.1.1.197; 1.1.1.71	9606
P16171	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Note=Binds 1 FAD per subunit.;	1.16.1.1	1396
P16232	reviewed		1.1.1.146; 1.1.1.201	10116
P16243	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250}; Note=Divalent metal cations. Prefers magnesium or manganese. {ECO:0000250};	1.1.1.40	4577
