Entry	Reviewed	Cofactor	EC number	Organism (ID)
P08411	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P03317}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P03317}; Note=For nsP4 adenylyltransferase activity; Mn(2+) supports catalysis at 60% of the levels observed with Mg(2+). {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P03317}; Note=For nsP4 RNA-directed RNA polymerase activity. {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P27282}; Note=For nsP1 guanylylation. {ECO:0000250|UniProtKB:P27282}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 RNA triphosphatase activity. {ECO:0000250|UniProtKB:Q8JUX6}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 NTPase activity. {ECO:0000250|UniProtKB:Q8JUX6};	2.1.1.-; 2.7.7.-; 2.7.7.19; 2.7.7.48; 3.1.3.33; 3.1.3.84; 3.4.22.-; 3.6.1.15; 3.6.4.13	11033
P08537	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	8355
P08539	reviewed			559292
P08556	reviewed		3.6.5.2	10090
P08587	reviewed	COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000250|UniProtKB:P21980};	2.3.1.-; 2.3.2.13; 3.4.-.-; 3.5.1.44	10144
P08642	reviewed		3.6.5.2	9031
P08644	reviewed		3.6.5.2	10116
P08645	reviewed		3.6.5.2	7227
P08646	reviewed		3.6.5.2	7227
P08647	reviewed		3.6.5.2	284812
P08752	reviewed			10090
P08753	reviewed			10116
P08754	reviewed			9606
P08760	reviewed		2.7.4.10	9913
P08841	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		7227
P09204	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	3055
P09205	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	3055
P09445	reviewed			10029
P09471	reviewed			9606
P09527	reviewed		3.6.5.2	10116
P09733	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	559292
P09734	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	559292
P09922	reviewed			10090
P0A031	reviewed			1280
P0A3B2	reviewed		3.6.5.-	574521
P0A6P5	reviewed			83333
P0A6T5	reviewed		3.5.4.16	83333
P0A705	reviewed			83333
P0A7D4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=Binds 1 Mg(2+) ion per subunit.;	6.3.4.4	83333
P0A7I4	reviewed			83333
P0A7I7	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:12392559, ECO:0000269|PubMed:235552}; Note=Binds 1 zinc ion per subunit. {ECO:0000269|PubMed:12392559, ECO:0000269|PubMed:235552};	3.5.4.25	83333
P0A894	reviewed			83333
P0A9A6	reviewed			83333
P0AA89	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Note=Binds 1 heme group per subunit. The Fe(2+) state binds O(2) and CO while the Fe(3+) state can bind CN(-) and imidazole.; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000250};	2.7.7.65	83333
P0AG20	reviewed		2.7.6.5	83333
P0AG24	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035;	2.7.6.5; 3.1.7.2	83333
P0AGD7	reviewed			83333
P0C5I2	reviewed		2.7.7.13	9823
P0C6F5	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	389167
P0C6F7	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	389230
P0C6F8	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	442736
P0C6T4	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	694007
P0C6T5	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	694008
P0C6T6	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	694006
P0C6T7	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	349344
P0C6T8	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	233262
P0C6T9	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	233264
P0C6U0	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	11132
P0C6U1	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	11133
P0C6U3	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	443239
P0C6U4	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	443240
P0C6U5	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	443241
P0C6U7	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	31631
P0C6U8	reviewed	COFACTOR: [Papain-like protease nsp3]: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:16306590};	2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	694009
P0C6U9	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	76344
P0C6V0	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	11142
P0C6V1	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	11144
P0C6V9	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	389167
P0C6W1	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	389230
P0C6W2	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	442736
P0C6W3	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	694007
P0C6W4	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	694008
P0C6W5	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	694006
P0C6W6	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	349344
P0C6W7	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	233262
P0C6W8	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	233264
P0C6W9	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11132
P0C6X0	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11133
P0C6X2	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	443239
P0C6X3	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	443240
P0C6X4	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	443241
P0C6X6	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	31631
P0C6X7	reviewed	COFACTOR: [Papain-like protease nsp3]: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:16306590}; COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:16828802}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000269|PubMed:16828802}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.-; 2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.4.22.69; 3.6.4.12; 3.6.4.13; 4.6.1.-	694009
P0C6X8	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [Non-structural protein 10]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	76344
P0C6X9	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11142
P0C6Y0	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11144
P0C7Q4	reviewed			9913
P0CE47	reviewed			83333
P0CE48	reviewed			83333
P0CT31	reviewed			44689
P0CT32	reviewed			44689
P0CY31	reviewed			237561
P0CY32	reviewed		3.6.5.2	5476
P0CY33	reviewed			237561
P0DH91	reviewed			3702
P0DPH7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	9606
P0DPH8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	9606
P0DSP2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:30787435}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000269|PubMed:30787435};	2.7.7.-; 2.7.7.65; 2.7.7.85	238
P0DSX6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P04298};	2.1.1.56; 2.7.7.50; 3.1.3.33	10255
P0DTC1	reviewed		2.7.7.50; 3.4.19.12; 3.4.22.-; 3.4.22.69	2697049
P0DTD1	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:33564093}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:35944563};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.4.22.69; 3.6.4.12; 3.6.4.13; 4.6.1.-	2697049
P0DTF7	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:31932165}; Note=Crystallized with and without Mg-ATP. {ECO:0000269|PubMed:31932165};	2.7.7.-; 2.7.7.85	287
P0DTT0	reviewed		3.6.5.-	83333
P10114	reviewed		3.6.5.2	9606
P10121	reviewed			83333
P10126	reviewed			10090
P10301	reviewed		3.6.5.-	9606
P10536	reviewed		3.6.5.2	10116
P10653	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		227321
P10823	reviewed			559292
P10824	reviewed			10116
P10833	reviewed		3.6.5.-	10090
P10860	reviewed		1.4.1.3	10116
P11023	reviewed			9913
P11076	reviewed		3.6.5.2	559292
P11079	reviewed		2.1.1.56; 2.7.7.50	10886
P11139	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	3702
P11205	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11178
P11213	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	103929
P11233	reviewed		3.6.5.2	9606
P11234	reviewed		3.6.5.2	9606
P11488	reviewed			9606
P11620	reviewed			284812
P12411	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		3702
P12456	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		6239
P12576	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11235
P12825	reviewed		3.6.5.2	10141
P13086	reviewed		6.2.1.4; 6.2.1.5	10116
P13615	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11281
P13639	reviewed			9606
P13856	reviewed		3.6.5.2	559292
P13886	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P03317}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P03317}; Note=For nsP4 adenylyltransferase activity; Mn(2+) supports catalysis at 60% of the levels observed with Mg(2+). {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP4 RNA-directed RNA polymerase activity. {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P27282}; Note=For nsP1 guanylylation. {ECO:0000250|UniProtKB:P27282}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 RNA triphosphatase activity. {ECO:0000250|UniProtKB:Q8JUX6}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 NTPase activity. {ECO:0000250|UniProtKB:Q8JUX6};	2.1.1.-; 2.7.7.-; 2.7.7.19; 2.7.7.48; 3.1.3.33; 3.1.3.84; 3.4.22.-; 3.6.1.15; 3.6.4.13	11028
P13887	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P03317}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P03317}; Note=For nsP4 adenylyltransferase activity; Mn(2+) supports catalysis at 60% of the levels observed with Mg(2+). {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP4 RNA-directed RNA polymerase activity. {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P27282}; Note=For nsP1 guanylylation. {ECO:0000250|UniProtKB:P27282}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 RNA triphosphatase activity. {ECO:0000250|UniProtKB:Q8JUX6}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 NTPase activity. {ECO:0000250|UniProtKB:Q8JUX6};	2.1.1.-; 2.7.7.-; 2.7.7.19; 2.7.7.48; 3.1.3.33; 3.1.3.84; 3.4.22.-; 3.6.1.15; 3.6.4.13	11031
P13896	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P03317}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P03317}; Note=For nsP4 adenylyltransferase activity; Mn(2+) supports catalysis at 60% of the levels observed with Mg(2+). {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P03317}; Note=For nsP4 RNA-directed RNA polymerase activity. {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P27282}; Note=For nsP1 guanylylation. {ECO:0000250|UniProtKB:P27282}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 RNA triphosphatase activity. {ECO:0000250|UniProtKB:Q8JUX6}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 NTPase activity. {ECO:0000250|UniProtKB:Q8JUX6};	2.1.1.-; 2.7.7.-; 2.7.7.19; 2.7.7.48; 3.1.3.33; 3.1.3.84; 3.4.22.-; 3.6.1.15; 3.6.4.13	11039
P14081	reviewed			83333
P14576	reviewed		3.6.5.-	10090
P14640	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	4577
P14641	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	4577
P15005	reviewed		3.1.21.-	83333
P15064	reviewed		3.6.5.2	44689
P15153	reviewed			9606
P15170	reviewed			9606
P16051	reviewed			44689
P16066	reviewed		4.6.1.2	9606
P16067	reviewed		4.6.1.2	10116
P16068	reviewed	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000269|PubMed:7908439, ECO:0000269|PubMed:9521770}; Note=Binds 1 or 2 heme groups per heterodimer. Heme is required for responding to nitric oxide, but not for catalytic activity. {ECO:0000269|PubMed:7908439, ECO:0000269|PubMed:9521770};	4.6.1.2	9913
P16289	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11300
P16378	reviewed			7227
P16379	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11283
P16894	reviewed			44689
P17081	reviewed			9606
P17585	reviewed		2.7.7.-	224308
P17608	reviewed			284812
P17609	reviewed			284812
P17610	reviewed			284812
P17745	reviewed			3702
P17865	reviewed			224308
P18064	reviewed			3702
P18066	reviewed		3.6.5.2	9615
P18067	reviewed		3.6.5.2	9615
P18085	reviewed			9606
P18258	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	7656
