Entry	Reviewed	Cofactor	EC number	Organism (ID)
P0C0R7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:10748051};	2.1.1.166	83333
P0C2N5	reviewed		2.1.1.361; 2.1.1.362	10116
P0C2N6	reviewed		2.1.1.361; 2.1.1.362	10116
P0C6V9	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	389167
P0C6W0	reviewed	COFACTOR: [Uridylate-specific endoribonuclease]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7};	2.1.1.57; 2.7.7.48; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	693999
P0C6W1	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	389230
P0C6W2	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	442736
P0C6W3	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	694007
P0C6W4	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	694008
P0C6W5	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	694006
P0C6W6	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	349344
P0C6W7	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	233262
P0C6W8	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	233264
P0C6W9	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11132
P0C6X0	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11133
P0C6X1	reviewed	COFACTOR: [Uridylate-specific endoribonuclease]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7};	2.1.1.57; 2.7.7.48; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11137
P0C6X2	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	443239
P0C6X3	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	443240
P0C6X4	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	443241
P0C6X5	reviewed	COFACTOR: [Uridylate-specific endoribonuclease]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7};	2.1.1.57; 2.7.7.48; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	277944
P0C6X6	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	31631
P0C6X7	reviewed	COFACTOR: [Papain-like protease nsp3]: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:16306590}; COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:16828802}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000269|PubMed:16828802}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.-; 2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.4.22.69; 3.6.4.12; 3.6.4.13; 4.6.1.-	694009
P0C6X8	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [Non-structural protein 10]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	76344
P0C6X9	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11142
P0C6Y0	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0DTD1};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11144
P0C6Y1	reviewed	COFACTOR: [Uridylate-specific endoribonuclease]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [Papain-like protease]: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P0C6X7};	2.1.1.-; 2.1.1.57; 2.7.7.48; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11122
P0C6Y2	reviewed	COFACTOR: [Uridylate-specific endoribonuclease]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [Papain-like protease]: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P0C6X7};	2.1.1.-; 2.1.1.57; 2.7.7.48; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	160235
P0C6Y3	reviewed	COFACTOR: [Uridylate-specific endoribonuclease]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [Papain-like protease]: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P0C6X7};	2.1.1.-; 2.1.1.57; 2.7.7.48; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11127
P0C6Y4	reviewed	COFACTOR: [Uridylate-specific endoribonuclease]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7};	2.1.1.57; 2.7.7.48; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	229032
P0C6Y5	reviewed	COFACTOR: [Uridylate-specific endoribonuclease]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P0C6X7}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7};	2.1.1.57; 2.7.7.48; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.6.4.12; 3.6.4.13; 4.6.1.-	11151
P0C6Y7	reviewed		2.1.1.-; 2.1.1.354; 2.1.1.355; 2.1.1.359; 2.1.1.361; 2.1.1.362	10116
P0CB22	reviewed		2.1.1.-	3702
P0DMN7	reviewed	COFACTOR: Name=pyruvate; Xref=ChEBI:CHEBI:15361; Note=Binds 1 pyruvoyl group covalently per subunit.;	4.1.1.50	10090
P0DOY1	reviewed		2.1.1.37	10090
P0DPD7	reviewed		2.1.1.-	9606
P0DPD8	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P42892}; Note=Binds 1 zinc ion per subunit. {ECO:0000250|UniProtKB:P42892};	2.1.1.-; 3.4.24.71	9606
P0DPD9	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P42892}; Note=Binds 1 zinc ion per subunit. {ECO:0000250|UniProtKB:P42892};	2.1.1.-; 3.4.24.71	10090
P0DPE2	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P42892}; Note=Binds 1 zinc ion per subunit. {ECO:0000250|UniProtKB:P42892};	2.1.1.-; 3.4.24.71	9913
P0DSX6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P04298};	2.1.1.56; 2.7.7.50; 3.1.3.33	10255
P0DTD1	reviewed	COFACTOR: [Uridylate-specific endoribonuclease nsp15]: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:33564093}; Note=Likely affects Nsp15 binding to RNA. {ECO:0000250|UniProtKB:P0C6X7}; COFACTOR: [RNA-directed RNA polymerase nsp12]: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:35944563};	2.1.1.56; 2.1.1.57; 2.7.7.48; 2.7.7.50; 3.1.13.-; 3.4.19.12; 3.4.22.-; 3.4.22.69; 3.6.4.12; 3.6.4.13; 4.6.1.-	2697049
P10868	reviewed		2.1.1.2	10116
P10937	reviewed		2.1.1.28	10116
P10938	reviewed		2.1.1.28	9913
P11079	reviewed		2.1.1.56; 2.7.7.50	10886
P11086	reviewed		2.1.1.28	9606
P11205	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11178
P11213	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	103929
P12576	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11235
P12823	reviewed		2.1.1.56; 2.1.1.57; 2.7.7.48; 3.4.21.91; 3.6.1.15; 3.6.4.13	11066
P12995	reviewed	COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000269|PubMed:1092681};	2.6.1.62	83333
P12996	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000269|PubMed:8142361}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000269|PubMed:8142361}; COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000269|PubMed:8142361}; Note=Binds 1 [2Fe-2S] cluster. The cluster is coordinated with 3 cysteines and 1 arginine. {ECO:0000269|PubMed:8142361};	2.8.1.6	83333
P13009	reviewed	COFACTOR: Name=methylcob(III)alamin; Xref=ChEBI:CHEBI:28115; Evidence={ECO:0000269|PubMed:7992050}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:9398304}; Note=Binds 1 zinc ion per subunit. {ECO:0000269|PubMed:9398304};	2.1.1.13	83333
P13255	reviewed		2.1.1.20	10116
P13444	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000305|PubMed:10873471}; Note=Binds 2 magnesium ions per subunit. The magnesium ions interact primarily with the substrate. {ECO:0000305|PubMed:10873471}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000305|PubMed:10873471}; Note=Binds 1 potassium ion per subunit. The potassium ion interacts primarily with the substrate. {ECO:0000305|PubMed:10873471};	2.5.1.6	10116
P13615	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11281
P13864	reviewed		2.1.1.37	10090
P13886	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P03317}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P03317}; Note=For nsP4 adenylyltransferase activity; Mn(2+) supports catalysis at 60% of the levels observed with Mg(2+). {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP4 RNA-directed RNA polymerase activity. {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P27282}; Note=For nsP1 guanylylation. {ECO:0000250|UniProtKB:P27282}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 RNA triphosphatase activity. {ECO:0000250|UniProtKB:Q8JUX6}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 NTPase activity. {ECO:0000250|UniProtKB:Q8JUX6};	2.1.1.-; 2.7.7.-; 2.7.7.19; 2.7.7.48; 3.1.3.33; 3.1.3.84; 3.4.22.-; 3.6.1.15; 3.6.4.13	11028
P13887	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P03317}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P03317}; Note=For nsP4 adenylyltransferase activity; Mn(2+) supports catalysis at 60% of the levels observed with Mg(2+). {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP4 RNA-directed RNA polymerase activity. {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P27282}; Note=For nsP1 guanylylation. {ECO:0000250|UniProtKB:P27282}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 RNA triphosphatase activity. {ECO:0000250|UniProtKB:Q8JUX6}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 NTPase activity. {ECO:0000250|UniProtKB:Q8JUX6};	2.1.1.-; 2.7.7.-; 2.7.7.19; 2.7.7.48; 3.1.3.33; 3.1.3.84; 3.4.22.-; 3.6.1.15; 3.6.4.13	11031
P13896	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P03317}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P03317}; Note=For nsP4 adenylyltransferase activity; Mn(2+) supports catalysis at 60% of the levels observed with Mg(2+). {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P03317}; Note=For nsP4 RNA-directed RNA polymerase activity. {ECO:0000250|UniProtKB:P03317}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P27282}; Note=For nsP1 guanylylation. {ECO:0000250|UniProtKB:P27282}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 RNA triphosphatase activity. {ECO:0000250|UniProtKB:Q8JUX6}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=For nsP2 NTPase activity. {ECO:0000250|UniProtKB:Q8JUX6};	2.1.1.-; 2.7.7.-; 2.7.7.19; 2.7.7.48; 3.1.3.33; 3.1.3.84; 3.4.22.-; 3.6.1.15; 3.6.4.13	11039
P13956	reviewed		2.1.1.184	1423
P14335	reviewed		2.1.1.56; 2.1.1.57; 2.7.7.48; 3.4.21.91; 3.6.1.15; 3.6.4.13	11078
P14336	reviewed		2.1.1.56; 2.1.1.57; 2.7.7.48; 3.4.21.91; 3.6.1.15; 3.6.4.13	11088
P14337	reviewed		2.1.1.56; 2.1.1.57; 2.7.7.48; 3.4.21.91; 3.6.1.15; 3.6.4.13	413041
P14340	reviewed		2.1.1.56; 2.1.1.57; 2.7.7.48; 3.4.21.91; 3.6.1.15; 3.6.4.13	11065
P14404	reviewed		2.1.1.367	10090
P14908	reviewed		2.1.1.-	559292
P15565	reviewed		2.1.1.216	559292
P15646	reviewed		2.1.1.-	559292
P16289	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11300
P16379	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11283
P16688	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000269|PubMed:22089136}; Note=Binds 1 [4Fe-4S] cluster per subunit. {ECO:0000269|PubMed:22089136};	4.7.1.1	83333
P17562	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:Q96551}; Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000305|PubMed:16365035}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000250|UniProtKB:Q96551}; Note=Binds 2 divalent ions per subunit. The metal ions interact primarily with the substrate (By similarity). Can utilize magnesium, manganese or cobalt (in vitro) (By similarity). {ECO:0000250|UniProtKB:P13444, ECO:0000250|UniProtKB:Q96551}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000305|PubMed:16365035}; Note=Binds 1 potassium ion per subunit. The potassium ion interacts primarily with the substrate (By similarity). {ECO:0000250|UniProtKB:P13444};	2.5.1.6	3702
P17707	reviewed	COFACTOR: Name=pyruvate; Xref=ChEBI:CHEBI:15361; Evidence={ECO:0000269|PubMed:11583147}; Note=Binds 1 pyruvoyl group covalently per subunit. {ECO:0000269|PubMed:11583147};	4.1.1.50	9606
P17708	reviewed	COFACTOR: Name=pyruvate; Xref=ChEBI:CHEBI:15361; Note=Binds 1 pyruvoyl group covalently per subunit.;	4.1.1.50	10116
P17763	reviewed		2.1.1.56; 2.1.1.57; 2.7.7.48; 3.4.21.91; 3.6.1.15; 3.6.4.13	11059
P17993	reviewed		2.1.1.222; 2.1.1.64	83333
P18298	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0A817}; Note=Binds 2 magnesium ions per subunit. The magnesium ions interact primarily with the substrate. {ECO:0000250|UniProtKB:P31153}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000250|UniProtKB:P0A817}; Note=Binds 1 potassium ion per subunit. The potassium ion interacts primarily with the substrate. {ECO:0000250|UniProtKB:P31153};	2.5.1.6	10116
