Entry	Reviewed	Cofactor	EC number	Organism (ID)
O13836	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000269|PubMed:19194460}; Note=Divalent metal cation. {ECO:0000269|PubMed:19194460};	3.6.1.-	284812
O14556	reviewed		1.2.1.12	9606
O14756	reviewed		1.1.1.105; 1.1.1.209; 1.1.1.239; 1.1.1.53; 1.1.1.62	9606
O18404	reviewed		1.1.1.-; 1.1.1.35; 1.1.1.51; 1.1.1.53; 1.1.1.62	7227
O19053	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P11766}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250|UniProtKB:P11766};	1.1.1.-; 1.1.1.1; 1.1.1.284	9986
O23255	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000250|UniProtKB:P23526}; Note=Binds 1 NAD(+) per subunit. {ECO:0000250|UniProtKB:P23526};	3.13.2.1	3702
O23530	reviewed		3.2.2.6	3702
O23702	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000250}; Note=Cofactor binding induces a conformational change. {ECO:0000250};		3702
O24174	reviewed		1.2.1.8	39947
O25830	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:17416665}; Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000269|PubMed:17416665}; Note=Binds 1 FAD or 1 FMN per subunit. {ECO:0000269|PubMed:17416665}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P0AC13};	1.5.8.-; 2.5.1.15	85962
O28440	reviewed		1.4.1.21	224325
O28597	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01121, ECO:0000269|PubMed:11336676, ECO:0000269|PubMed:12091395}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01121, ECO:0000269|PubMed:11336676, ECO:0000269|PubMed:12091395};	2.3.1.286	224325
O28608	reviewed		1.4.1.1	224325
O29428	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000269|PubMed:10593977}; Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:10593977};	1.16.1.10	224325
O31612	reviewed	COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Evidence={ECO:0000255|HAMAP-Rule:MF_00361, ECO:0000269|PubMed:12897004}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00361, ECO:0000269|PubMed:12897004}; Note=Divalent metal ions. Both Ca(2+) and Mn(2+) ions are more effective activators than zinc, cobalt, copper and magnesium ions at low concentrations. {ECO:0000255|HAMAP-Rule:MF_00361, ECO:0000269|PubMed:12897004};	2.7.1.23	224308
O32224	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01216, ECO:0000269|PubMed:17284825}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01216, ECO:0000269|PubMed:17284825};	1.6.5.-; 1.7.1.17	224308
O33830	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000269|PubMed:10972187}; Note=Binds 1 NAD(+) per subunit. {ECO:0000269|PubMed:10972187}; COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:10972187}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000269|PubMed:10972187}; Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000269|PubMed:10972187}; Note=Binds 1 Mn(2+) ion per subunit. Can also use Co(2+) and Ni(2+) ions, albeit less efficiently than manganese ion. {ECO:0000269|PubMed:10972187};	3.2.1.20	243274
O34425	reviewed		1.2.1.59	224308
O35048	reviewed		1.1.1.-; 1.1.1.181	10116
O35077	reviewed		1.1.1.8	10116
O35469	reviewed		1.1.1.-; 1.1.1.145; 5.3.3.1	10090
O35710	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:Q9UK39}; Note=Binds 2 magnesium ions, but the ions are only loosely bound to the protein. {ECO:0000250|UniProtKB:Q9UK39};	3.1.3.108	10090
O35945	reviewed		1.2.1.3	10090
O35975	reviewed		2.4.2.31; 3.2.2.5	10090
O42259	reviewed		1.2.1.12; 2.6.99.-	8022
O43175	reviewed		1.1.1.37; 1.1.1.399; 1.1.1.95	9606
O43865	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000269|PubMed:25237103}; Note=Binds 1 NAD(+) per subunit. {ECO:0000269|PubMed:25237103};		9606
O46036	reviewed			7227
O48573	reviewed		3.2.2.6	3702
O48666	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P53799}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:P53799};	2.5.1.21	4054
O48917	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540;	3.13.1.1	3702
O49485	reviewed		1.1.1.95	3702
O52378	reviewed	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000250|UniProtKB:Q52126, ECO:0000255|PROSITE-ProRule:PRU00465}; Note=Binds 1 [2Fe-2S] cluster. {ECO:0000255|PROSITE-ProRule:PRU00465}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q52126};	1.18.1.7	54061
O53547	reviewed		1.1.1.-	83332
O54753	reviewed		1.1.1.105; 1.1.1.209; 1.1.1.239; 1.1.1.53; 1.1.1.62	10116
O54909	reviewed		1.1.1.105; 1.1.1.209; 1.1.1.315; 1.1.1.53	10090
O54983	reviewed		1.5.1.25	10090
O55240	reviewed		1.1.1.209; 1.1.1.315; 1.1.1.53	10090
O57314	reviewed		1.1.1.330; 1.1.1.62	8839
O57479	reviewed		1.2.1.12; 2.6.99.-	8932
O57672	reviewed		1.2.1.12; 2.6.99.-	9103
O57693	reviewed		1.2.1.90	2271
O58308	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:15720393, ECO:0000269|PubMed:23530771}; Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:23530771};	1.8.1.-; 1.8.1.14	70601
O58389	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00627, ECO:0000269|PubMed:15902509, ECO:0000269|PubMed:16233775}; Note=Binds 2 Zn(2+) ions per subunit. Contains one structural ion and one catalytic ion that seems to be less tightly bound at the site (PubMed:16233775). Zn(2+) can be replaced by Mn(2+) or Co(2+) to some extent (PubMed:15902509). {ECO:0000255|HAMAP-Rule:MF_00627, ECO:0000269|PubMed:15902509, ECO:0000305|PubMed:16233775};	1.1.1.103	70601
O58801	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361, ECO:0000269|PubMed:16085824};	2.7.1.23	70601
O59923	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P06700}; Note=Binds 1 zinc ion per subunit. {ECO:0000250|UniProtKB:P06700};	2.3.1.286	237561
O60701	reviewed		1.1.1.22	9606
O61213	reviewed		1.11.1.-; 1.6.3.1	6239
O70348	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:23523372, ECO:0000269|PubMed:30180947}; Note=Binds 2 magnesium ions. {ECO:0000269|PubMed:23523372, ECO:0000269|PubMed:30180947};	3.1.13.-; 3.6.1.-	10090
O70351	reviewed		1.1.1.159; 1.1.1.178; 1.1.1.239; 1.1.1.35; 1.1.1.53; 1.1.1.62	10116
O70475	reviewed		1.1.1.22	10090
O70503	reviewed		1.1.1.330; 1.1.1.62	10090
O74237	reviewed		1.1.1.307	2315449
O75251	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000305}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000305};	7.1.1.2	9606
O75306	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Note=Binds 1 [4Fe-4S] cluster.;	7.1.1.2	9606
O75452	reviewed		1.1.1.105; 1.1.1.209; 1.1.1.315; 1.1.1.53	9606
O75489	reviewed		7.1.1.2	9606
O77667	reviewed		1.1.1.-	9913
O77932	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:O70348}; Note=Binds 2 magnesium ions. {ECO:0000250|UniProtKB:O70348};	3.1.13.-; 3.6.1.-	9606
O81852	reviewed		1.1.1.3; 2.7.2.4	3702
O82399	reviewed		1.1.1.37	3702
O85673	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000269|PubMed:11114907}; Note=Binds 1 Fe cation per subunit. {ECO:0000269|PubMed:11114907}; COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000255|PROSITE-ProRule:PRU00628, ECO:0000269|PubMed:11114907}; Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|PROSITE-ProRule:PRU00628, ECO:0000269|PubMed:11114907};	1.14.12.1	62977
O87008	reviewed		1.5.1.37	292
O88554	reviewed		2.4.2.-; 2.4.2.30	10090
O88712	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000250}; Note=Cofactor binding induces a conformational change. {ECO:0000250};	1.1.1.-	10090
O88736	reviewed		1.1.1.210; 1.1.1.270; 1.1.1.62	10090
O88989	reviewed		1.1.1.37; 1.1.1.96	10116
O93344	reviewed		1.2.1.36	9031
O93715	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:16556607}; Note=Binds 2 Zn(2+) ions per subunit. One of the zinc atoms is essential for catalytic activity while the other has a structural function. {ECO:0000269|PubMed:16556607};	1.1.1.120; 1.1.1.359; 1.1.1.47; 1.1.1.48	2287
O94640	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 1 zinc ion per subunit. {ECO:0000250};	2.3.1.286	284812
O94788	reviewed		1.2.1.36	9606
O95256	reviewed		3.2.2.6	9606
O95271	reviewed		2.4.2.-; 2.4.2.30	9606
O95479	reviewed		1.1.1.363; 1.1.1.47; 3.1.1.31	9606
O95544	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000269|PubMed:11594753};	2.7.1.23	9606
O95831	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:23217327, ECO:0000269|PubMed:24914854, ECO:0000269|PubMed:27178839, ECO:0000269|PubMed:27818101};	1.6.99.-	9606
P00325	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Note=Binds 2 Zn(2+) ions per subunit.;	1.1.1.105	9606
P00326	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:11274460, ECO:0000269|PubMed:15449945}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000269|PubMed:11274460, ECO:0000269|PubMed:15449945};	1.1.1.1	9606
P00329	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Note=Binds 2 Zn(2+) ions per subunit.;	1.1.1.1	10090
P00330	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Note=Binds 2 Zn(2+) ions per subunit.;	1.1.1.1	559292
P00331	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250};	1.1.1.1	559292
P00334	reviewed		1.1.1.1	7227
P00338	reviewed		1.1.1.27	9606
P00339	reviewed		1.1.1.27	9823
P00341	reviewed		1.1.1.27	7797
P00342	reviewed		1.1.1.27	10090
P00343	reviewed		1.1.1.27	1582
P00344	reviewed		1.1.1.27	1422
P00346	reviewed		1.1.1.37	9823
P00348	reviewed		1.1.1.35	9823
P00352	reviewed		1.2.1.19; 1.2.1.28; 1.2.1.3; 1.2.1.36	9606
P00355	reviewed		1.2.1.12; 2.6.99.-	9823
P00356	reviewed		1.2.1.12; 2.6.99.-	9031
P00357	reviewed		1.2.1.12	6706
P00358	reviewed		1.2.1.12	559292
P00359	reviewed		1.2.1.12	559292
P00360	reviewed		1.2.1.12	559292
P00362	reviewed		1.2.1.12	1422
P00366	reviewed		1.4.1.3	9913
P00367	reviewed		1.4.1.3	9606
P00387	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:15953014, ECO:0000269|PubMed:1898726};	1.6.2.2	9606
P00393	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:2679883, ECO:0000269|PubMed:6362717, ECO:0000269|PubMed:6784762, ECO:0000269|PubMed:7009604, ECO:0000269|PubMed:7020757}; Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:6362717};	1.16.1.-; 1.6.5.9	83333
P00561	reviewed		1.1.1.3; 2.7.2.4	83333
P00562	reviewed		1.1.1.3; 2.7.2.4	83333
P00588	reviewed		2.4.2.36	10703
P00815	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P9WNW9}; Note=Binds 1 zinc ion. {ECO:0000250|UniProtKB:P9WNW9};	1.1.1.23; 3.5.4.19; 3.6.1.31	559292
P01555	reviewed		2.4.2.-	243277
P03886	reviewed		7.1.1.2	9606
P03887	reviewed		7.1.1.2	9913
P03891	reviewed		7.1.1.2	9606
P03892	reviewed		7.1.1.2	9913
P03897	reviewed		7.1.1.2	9606
P03898	reviewed		7.1.1.2	9913
P03902	reviewed		7.1.1.2	9913
P03905	reviewed		7.1.1.2	9606
P03910	reviewed		7.1.1.2	9913
P03915	reviewed		7.1.1.2	9606
P03920	reviewed		7.1.1.2	9913
P03923	reviewed		7.1.1.2	9606
P04036	reviewed		1.17.1.8	83333
P04394	reviewed	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000305}; Note=Binds 1 [2Fe-2S] cluster. {ECO:0000305};	7.1.1.2	9913
P04397	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540;	5.1.3.2; 5.1.3.3	559292
P04406	reviewed		1.2.1.12; 2.6.99.-	9606
P04636	reviewed		1.1.1.37	10116
P04642	reviewed		1.1.1.27	10116
P04797	reviewed		1.2.1.12; 2.6.99.-	10116
P04977	reviewed		2.4.2.-	257313
P05091	reviewed		1.2.1.3	9606
P05982	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:1703398};	1.6.5.2	10116
P06150	reviewed		1.1.1.27	272
P06151	reviewed		1.1.1.27	10090
P06525	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:25447145}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000269|PubMed:25447145};	1.1.1.1	3702
P06700	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:23307867}; Note=Binds 1 zinc ion per subunit. {ECO:0000269|PubMed:23307867};	2.3.1.286	559292
P06717	reviewed			562
P06757	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Note=Binds 2 Zn(2+) ions per subunit.;	1.1.1.1	10116
P06988	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:11842181}; Note=Binds 1 zinc ion per subunit. {ECO:0000269|PubMed:11842181};	1.1.1.23	83333
P07001	reviewed		7.1.1.1	83333
P07149	reviewed		1.3.1.9; 2.3.1.38; 2.3.1.39; 2.3.1.86; 3.1.2.14; 4.2.1.59	559292
P07195	reviewed		1.1.1.27	9606
P07246	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250};	1.1.1.1	559292
P07327	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:11274460, ECO:0000269|PubMed:15449945}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000269|PubMed:11274460, ECO:0000269|PubMed:15449945};	1.1.1.1	9606
P07486	reviewed		1.2.1.12	7227
P07487	reviewed		1.2.1.12	7227
P07514	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P00387};	1.6.2.2	9913
P07547	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Note=Binds 2 Zn(2+) ions per subunit.;	1.1.1.25; 2.5.1.19; 2.7.1.71; 4.2.1.10; 4.2.3.4	227321
P07639	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110, ECO:0000269|PubMed:2514789}; COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110, ECO:0000269|PubMed:2514789}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110, ECO:0000269|PubMed:2514789}; Note=Binds 1 divalent metal cation per subunit. Displays higher activity with Co(2+), however, Zn(2+) may be the physiological metal cofactor. {ECO:0000269|PubMed:2514789};	4.2.3.4	83333
P07685	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 1 zinc ion. {ECO:0000250};	1.1.1.23; 3.5.4.19; 3.6.1.31	367110
P07702	reviewed	COFACTOR: Name=pantetheine 4'-phosphate; Xref=ChEBI:CHEBI:47942; Evidence={ECO:0000269|PubMed:10320345}; Note=Binds 1 phosphopantetheine covalently. {ECO:0000269|PubMed:10320345};	1.2.1.31; 1.2.1.95	559292
P07846	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:21543846}; Note=Binds 1 zinc ion per subunit. {ECO:0000269|PubMed:21543846};	1.1.1.-; 1.1.1.14; 1.1.1.9	9940
P07864	reviewed		1.1.1.27	9606
P07896	reviewed		1.1.1.35; 4.2.1.17; 5.3.3.8	10116
P07913	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00627, ECO:0000269|PubMed:2007567, ECO:0000305|PubMed:9784233}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000269|PubMed:2007567}; Name=Cd(2+); Xref=ChEBI:CHEBI:48775; Evidence={ECO:0000269|PubMed:2007567}; Note=Binds 2 Zn(2+) ions per subunit. Co(2+) and Cd(2+) can exchange for Zn(2+) (PubMed:2007567). Probably contains one structural ion and one catalytic ion that seems to be less tightly bound at the site (PubMed:9784233). {ECO:0000255|HAMAP-Rule:MF_00627, ECO:0000269|PubMed:2007567, ECO:0000305|PubMed:9784233};	1.1.1.103	83333
P07914	reviewed		1.1.1.395	29347
P08157	reviewed		1.2.1.3	227321
P08164	reviewed		6.3.1.5	224308
P08201	reviewed	COFACTOR: Name=siroheme; Xref=ChEBI:CHEBI:60052; Note=Binds 1 siroheme per subunit.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Note=Binds 1 [4Fe-4S] cluster per subunit.; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692;	1.7.1.15	83333
P08249	reviewed		1.1.1.37	10090
P08319	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Note=Binds 2 Zn(2+) ions per subunit.;	1.1.1.105	9606
P08566	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_03143}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000255|HAMAP-Rule:MF_03143};	1.1.1.25; 2.5.1.19; 2.7.1.71; 4.2.1.10; 4.2.3.4	559292
P09124	reviewed		1.2.1.12	224308
P09147	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000269|PubMed:12019271, ECO:0000269|PubMed:8241178, ECO:0000269|PubMed:8611497, ECO:0000269|PubMed:8611559, ECO:0000269|PubMed:8652544, ECO:0000269|PubMed:8931134, ECO:0000269|PubMed:9174344, ECO:0000269|PubMed:9708982};	5.1.3.2	83333
P09417	reviewed		1.5.1.34	9606
P09546	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692;	1.2.1.88; 1.5.5.2	83333
P09622	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:15946682, ECO:0000269|PubMed:16442803}; Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:15946682, ECO:0000269|PubMed:16442803};	1.8.1.4	9606
P09623	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P09622}; Note=Binds 1 FAD per subunit. {ECO:0000250|UniProtKB:P09622};	1.8.1.4	9823
P09624	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250}; Note=Binds 1 FAD per subunit. {ECO:0000250};	1.8.1.4	559292
P09874	reviewed		2.4.2.-; 2.4.2.30	9606
P0A038	reviewed		1.2.1.12	1280
P0A110	reviewed	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000269|PubMed:10669618, ECO:0000269|PubMed:12586937, ECO:0000269|PubMed:15942729, ECO:0000269|PubMed:6874638, ECO:0000269|PubMed:9634695}; Note=Binds 1 [2Fe-2S] cluster. {ECO:0000269|PubMed:10669618, ECO:0000269|PubMed:12586937, ECO:0000269|PubMed:15942729, ECO:0000269|PubMed:6874638, ECO:0000269|PubMed:9634695}; COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000269|PubMed:10669618, ECO:0000269|PubMed:12586937, ECO:0000269|PubMed:15942729, ECO:0000269|PubMed:9634695}; Note=Binds 1 Fe(2+) ion per subunit. {ECO:0000269|PubMed:10669618, ECO:0000269|PubMed:12586937, ECO:0000269|PubMed:15942729, ECO:0000269|PubMed:9634695};	1.14.12.12	303
P0A111	reviewed	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000269|PubMed:16980501, ECO:0000269|Ref.3}; Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000269|PubMed:16980501, ECO:0000269|Ref.3}; COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000269|PubMed:16980501, ECO:0000269|Ref.3}; Note=Binds 1 Fe(2+) ion per subunit. {ECO:0000269|PubMed:16980501, ECO:0000269|Ref.3};	1.14.12.12	69011
P0A251	reviewed		1.11.1.26	99287
P0A2F2	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01121}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01121};	2.3.1.286	99287
P0A6D5	reviewed		1.1.1.282	83333
P0A6U3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:17062623};		83333
P0A754	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01414, ECO:0000269|PubMed:21742892};	1.6.5.2	83333
P0A7B3	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361, ECO:0000269|PubMed:11488932};	2.7.1.23	83333
P0A8G6	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017, ECO:0000269|PubMed:16672604, ECO:0000269|PubMed:9694845}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017, ECO:0000269|PubMed:16672604, ECO:0000269|PubMed:9694845};	1.6.5.2	83333
P0A9B2	reviewed		1.2.1.12	83333
P0A9B6	reviewed		1.2.1.72	83333
P0A9P0	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250}; Note=Binds 1 FAD per subunit. {ECO:0000250};	1.8.1.4	83333
P0A9Q7	reviewed	COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000269|PubMed:1325457, ECO:0000269|PubMed:2015910, ECO:0000269|PubMed:32188856};	1.1.1.1; 1.2.1.10	83333
P0A9Q8	reviewed	COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000269|PubMed:32880589};	1.1.1.1; 1.2.1.10	83334
P0A9S1	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000269|PubMed:15995211};	1.1.1.77	83333
P0A9S5	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000305|PubMed:30839292}; Note=Binds 1 zinc ion per subunit. {ECO:0000269|PubMed:30839292};	1.1.1.6; 1.1.1.75	83333
P0A9T0	reviewed		1.1.1.399; 1.1.1.95	83333
P0A9V8	reviewed		1.1.1.373; 1.1.1.61	83333
P0AB67	reviewed		7.1.1.1	83333
P0ADG7	reviewed	COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_01964};	1.1.1.205	83333
P0AE08	reviewed		1.11.1.26	83333
P0AEA8	reviewed		1.3.1.76; 2.1.1.107; 4.99.1.4	83333
P0AEK4	reviewed		1.3.1.9	83333
P0AEN1	reviewed		1.5.1.41	83333
P0AET8	reviewed		1.1.1.159	83333
P0AEZ1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:10201405, ECO:0000269|PubMed:11371182, ECO:0000269|PubMed:14275142, ECO:0000269|PubMed:16114881, ECO:0000269|PubMed:16605249, ECO:0000269|PubMed:19610625, ECO:0000269|PubMed:9922232};	1.5.1.54	83333
P0AFC3	reviewed		7.1.1.-	83333
